department,course_id,course_name,quality,num_of_reviews,distribs,layup
PBPL,PBPL049,Environmental Policy Research Workshop,0,0,,1
PBPL,PBPL051,Leadership in Civil Society,0,2,"SOC, W",2
PBPL,PBPL052,Leadership and Political Institutions,0,1,"SOC, W",1
PBPL,PBPL053,Entrepreneurship&PubPolicy;,0,0,SOC,0
PBPL,PBPL081.02,Lawyers and Public Policy,0,0,,0
PBPL,PBPL081.03,Urban Politics and Public Policymaking,0,1,,0
PBPL,PBPL081.05,Poverty and Public Policy in the United States,0,0,,0
PBPL,PBPL081.07,"Secrecy and Lying in Politics, Law and Society",0,0,,0
PBPL,PBPL081.08,Economics of Education Policy,0,0,,0
PBPL,PBPL081.09,Politics and Markets,0,0,"SOC, W",0
PBPL,PBPL082.01,Military Statecraft in International Relations,0,0,"INT, SOC",0
PBPL,PBPL082.02,"Power, Politics and State",0,1,"SOC, W",0
PBPL,PBPL082.05,International Law and Transnational Policymaking,0,0,,0
PBPL,PBPL082.06,"Law, Rights, and Public Policy in Education",0,0,,0
PBPL,PBPL082.07,"Consumer Debt, Bankruptcy, and Economic Policy",0,0,,0
PBPL,PBPL082.08,Field Research Methods,2,0,,0
PBPL,PBPL083.01,Persuasion and the Policy Process,0,0,SOC,0
PBPL,PBPL083.02,Public Policy and Politics,1,-1,W,-1
PBPL,PBPL084.02,Health Economics and Policy,0,0,"SOC, W",0
PBPL,PBPL084.04,Inedistribs1 and American Democracy,0,0,"SOC, W",0
PBPL,PBPL085,Topics in Global Policy Leadership,4,1,"INT, SOC, NW",-1
PBPL,PBPL091,Independent Study in Public Policy,1,0,,1
NAS,NAS007.02,America's Indian,1,1,"LIT, CI",0
NAS,NAS007.05,Aboriginal Pltcs in Canada,1,2,"INT, TMV",1
NAS,NAS007.06,Native Americans and Sports,0,1,"SOC, NW",0
NAS,NAS007.07,Great Stories Mistold,0,0,,0
NAS,NAS007,First-Year Seminars in Native American Studies,17,1,,1
NAS,NAS008,Perspectives in Native American Studies,16,20,"SOC, CI",53
NAS,NAS010,Peoples and Cultures of Native North America,0,1,"SOC, NW",3
NAS,NAS011,Ancient Native Americans,2,0,"SOC, NW",-1
NAS,NAS013,Feast and Forest,1,3,"TMV, CI",2
NAS,NAS014,The Invasion of America: American Indian History Pre-Contact to 1800,12,14,"SOC, NW",3
NAS,NAS015,American Indians and American Expansion: 1800 to 1924,5,3,"SOC, NW",0
NAS,NAS016,20th Century Native American History,0,1,"SOC, NW",1
NAS,NAS018,Indigenous Environmental Studies,0,3,"NW, TMV",1
NAS,NAS019,Encountering Forests,0,2,,1
NAS,NAS022,Native American Lives,5,1,"SOC, CI",8
NAS,NAS025,Indian Country Today,32,26,"SOC, NW",23
NAS,NAS028,Native Americans and Sports,0,0,"SOC, NW",0
NAS,NAS030.02,Modern Native Amer Art Hist,0,0,"NW, ART",0
NAS,NAS030.07,Indians and Europeans in the Early Modern Southeast (1540-1763),0,0,,0
NAS,NAS030.08,Contemporary Native American Art,1,1,,1
NAS,NAS030.09,"The Native Southwest: Peoples, Places & Stories",0,0,,0
NAS,NAS030.10,"Language, Landscape, and Identity in Native North America: The Voices of time immemorial",0,0,"TMV, CI",0
NAS,NAS030.11,Circumpolar Archaeology and Environments,0,0,"SOC, NW",0
NAS,NAS030.12,Native Americans of the Southwest: Realities and Representations,0,0,"SOC, CI",0
NAS,NAS030.13,History of the Indigenous Peoples of the Southwest,0,0,"SOC, CI",0
NAS,NAS030.14,Indigeneity and Development,0,0,SOC,0
NAS,NAS030.15,Contemporary Native American Art,0,0,"ART, CI",0
NAS,NAS030.16,Re-Mapping Tribal Narratives,0,0,"NW, LIT",0
NAS,NAS030.17,Trickster re: mediations,0,0,"ART, CI",0
NAS,NAS030.18,Indians Who Rock the World,0,1,"NW, ART",0
NAS,NAS030.19,Indigistory-Dartmouth and Beyond: Digital Storytelling in American Indian Communities and Contexts,1,2,"NW, LIT",0
NAS,NAS030.20,The World Turned Upside Down: An Indigenous History of the Andes after the Spanish Invasion,2,1,"SOC, NW",0
NAS,NAS030.21,Native American Art and Material Culture,2,3,"NW, ART",1
NAS,NAS030.22,"Placing History: A Exploration of Local History through Archives, Fieldwork, & Digital Maps",0,1,"SOC, NW",0
NAS,NAS030.23,Making Kin with Machines: Indigenous Technologies and Digital Media,0,0,"NW, TAS",0
NAS,NAS030.24,Sound Relations,0,0,"NW, ART",0
NAS,NAS030.25,Intro Indigenous Languages,0,0,"SOC, NW",0
NAS,NAS030,Special Topics in Native American Studies,1,1,,1
NAS,NAS031,Indians in American Literature,0,0,"LIT, W",4
NAS,NAS032,Indian Killers: Murder and Mystery in Native American Literature and Film,3,1,"LIT, CI",5
NAS,NAS034,Native American Oral Traditional Literatures,10,2,"NW, LIT",5
NAS,NAS035,Native American Literature,2,7,"NW, LIT",18
NAS,NAS036,Indigenous Nationalism: Native Rights and Sovereignty,2,1,"INT, SOC, NW",3
NAS,NAS037,Alaska: American Dreams and Native Realities,0,0,"SOC, CI",1
NAS,NAS038,Lewis and Clark in Indian Country,0,0,"SOC, W",1
NAS,NAS040,Language Revitalization,1,-2,"SOC, CI",0
NAS,NAS041,Native American Literature and the Law,1,3,"LIT, CI",3
NAS,NAS042,Gender Topics in Native American Life,1,3,"SOC, CI",8
NAS,NAS044,"Indigenous Law, the State & Legal Pluralism",0,0,,1
NAS,NAS045,American Indian Intellectuals,2,0,,0
NAS,NAS047,Contemporary Native American Poetry,2,1,"LIT, CI",3
NAS,NAS048,Indians and European Political Thought: 1492-1832,1,1,"W, TMV",1
NAS,NAS049,The Land of the Totem Poles: Native Peoples of the Northwest Coast,0,0,,1
NAS,NAS050,Federal Indian Law,1,6,"SOC, NW",0
NAS,NAS051,Pan-Indianism in American History,0,0,"SOC, NW",0
NAS,NAS055,The First President and the First Americans: The Indian World of George Washington,0,0,"SOC, NW",1
NAS,NAS056,Indigenous North American Borderlands,3,3,"INT, SOC, NW",0
NAS,NAS080.01,Bear Clan Texts,0,1,"NW, LIT",0
NAS,NAS080,Advanced Seminars in Native American Studies,1,1,"NW, LIT",1
NAS,NAS081.02,American Indian Intellectuals,0,0,"NW, TMV",1
NAS,NAS081.03,Pen and Ink Witchcraft: Native American History Through Treaties,1,0,"INT, NW, TMV",0
NAS,NAS081.04,"Land, Love & Kinship: A Seminar on Indigenous Environmental Knowledges",0,1,TMV,0
NAS,NAS085,Independent Study in Native American Studies,0,0,,1
NAS,NAS086,Independent Research in Native American Studies,0,0,,1
NAS,NAS087,Native American Studies Honors,0,0,,1
NAIS,NAIS008,Perspectives-Nat Am Studies,2,4,"SOC, CI",3
NAIS,NAIS011,Ancient Native Americans,0,0,"SOC, NW",0
NAIS,NAIS014,AmIndianHist:PreCntact-1800,0,3,"SOC, NW",0
NAIS,NAIS025,Indian Country Today,2,4,"SOC, NW",0
NAIS,NAIS030.16,Re-mapping Tribal Narrative,0,1,"NW, LIT",0
NAIS,NAIS038,Lewis&Clark; inIndianCountry,0,0,SOC,0
NAIS,NAIS047,Ctmpry Native Am Poetry,2,3,"LIT, CI",2
NAIS,NAIS081.04,"Land, Love & Kinship",0,0,TMV,0
NAIS,NAIS085,Independent Study in NAS,0,0,,0
NAIS,NAIS086,Independent Research in NAS,0,0,,0
NAIS,NAIS087,Native Amer Studies Honors,0,0,,0
MUS,MUS001,Beginning Music Theory,35,34,ART,43
MUS,MUS002,The Music of Today,50,7,"ART, W",31
MUS,MUS003.01,African-American Music,0,0,"ART, CI",0
MUS,MUS003.02,"American Music: Covers, Theft, and Musical Borrowing",9,21,"ART, W",17
MUS,MUS003.03,American Music: Roots and Revolutionaries,4,10,"ART, W",8
MUS,MUS003.04,American Music: Music and Metaphor,1,0,"ART, W",1
MUS,MUS003.05,American Music: Musical Experiments,0,3,"ART, W",1
MUS,MUS003.06,Sound Relations,0,0,"ART, NW",0
MUS,MUS003,American Music,68,7,,7
MUS,MUS004,Global Sounds,27,20,"ART, NW",21
MUS,MUS005.01,History of Jazz to 1965,0,1,,1
MUS,MUS005.02,History of Jazz since 1959,1,3,"ART, W",2
MUS,MUS005,Jazz: Black Creative Music and American Culture,4,6,ART,5
MUS,MUS006,Masterpieces of Western Music,19,4,"ART, W",5
MUS,MUS007.02,Music-Neuroscience-Ethics,0,0,TMV,0
MUS,MUS007.05,Video Game Music,0,1,ART,1
MUS,MUS007.06,The Power of Music,0,3,"ART, W",2
MUS,MUS007,First-Year Seminar,15,1,,1
MUS,MUS008,Programming for Interactive Audio-Visual Arts,11,7,TLA,20
MUS,MUS010,Lives and Works of the Great Composers,18,7,"ART, W",1
MUS,MUS011,Introduction to Opera,13,10,"ART, W",-7
MUS,MUS012,"Music, Ceremony, Ritual, and Sacred Chant",0,0,,1
MUS,MUS013,Literature and Music,1,2,"INT, LIT, W",1
MUS,MUS014.01,"Music, Mind, Invention",0,0,TAS,0
MUS,MUS014.02,Datascapes: Objective and Subjective Cinematic Interpretations of Data,0,0,"ART, W",0
MUS,MUS014.03,Electronics for Musicians,0,0,"TAS, W",0
MUS,MUS014.04,"Music, Healing, and Health Equity in Cross-Cultural Perspective",0,1,"ART, NW",1
MUS,MUS014,Music and Science,0,0,,1
MUS,MUS015,Music and Mathematics,0,0,,1
MUS,MUS016.01,Visual Music,0,0,"ART, W",0
MUS,MUS016.02,Music and Media in Everyday Life,4,9,"ART, W",10
MUS,MUS016.03,Water In the Lake: Real Events for the Imagination,0,0,,0
MUS,MUS016,Music and Image,0,1,,1
MUS,MUS017.01,Sonic Landscapes,0,0,"INT, ART, NW",0
MUS,MUS017.02,Music and Dance of North India,0,1,"ART, NW",1
MUS,MUS017.03,"Audio-Vision: Film, Music, and Sound",0,0,"ART, NW",0
MUS,MUS017.04,"The Art, Science, and Symbolism of Musical Instruments",1,3,"ART, NW",-3
MUS,MUS017.05,The Poetics and Politics of Sounds and Words,0,0,"INT, SOC",0
MUS,MUS017.06,The Language-Music Connection,0,3,"NW, INT, ART",0
MUS,MUS017,Interdisciplinary Studies,0,0,,1
MUS,MUS018.01,"Pop Music: Past, Present, Future",0,1,"ART, W",0
MUS,MUS018.02,Hip-Hop in the United States,4,5,"ART, CI",5
MUS,MUS018.03,Verzuz: Black Popular Music,0,0,"ART, CI",0
MUS,MUS018,Topics in Popular Music,0,0,,0
MUS,MUS020,Creative Music Theory,36,28,ART,0
MUS,MUS021,Melody and Rhythm,10,3,"ART, W",1
MUS,MUS022,Harmony and Rhythm,10,6,"ART, W",0
MUS,MUS023,Timbre and Form,6,7,"ART, W",-1
MUS,MUS025,Sonic Arts I: Machine Music,5,6,TAS,-4
MUS,MUS026,Sonic Arts II: Sound is Alive,1,0,"ART, W",0
MUS,MUS027.01,Emerging Musical Theater,1,2,ART,1
MUS,MUS027,Sound Design,0,0,"ART, W",1
MUS,MUS028,Sonic Space and Form,1,3,"ART, W",-2
MUS,MUS030.01,Composition Seminar,0,0,ART,0
MUS,MUS030.02,Film Scoring,0,1,ART,0
MUS,MUS030,Making Music,2,3,ART,1
MUS,MUS031,Songwriting,2,5,ART,0
MUS,MUS032,Improvisation,9,13,"ART, W",7
MUS,MUS033,Theories of Music,7,3,,1
MUS,MUS034,Sound Art Practice,12,2,"TAS, W",0
MUS,MUS035,The Jazz Language,0,0,ART,0
MUS,MUS036,Songwriting 1,0,1,ART,0
MUS,MUS037,Songwriting 2: Making the Album,0,1,ART,-1
MUS,MUS038,Noise: Exploring Liberation in Sound,0,1,ART,0
MUS,MUS040.02,Nineteenth-century Music,0,0,"ART, W",0
MUS,MUS040.04,Music and Social Identity,0,0,,0
MUS,MUS040.05,Topics in Music History: Russian Music,0,0,"ART, W",0
MUS,MUS040.06,Sounds of Totalitarianism and Resistance,1,1,"ART, W",1
MUS,MUS040,Topics in Music History,0,0,"ART, W",0
MUS,MUS041.01,Debussy the Innovator,0,0,"ART, W",0
MUS,MUS041,Musical Innovators,1,2,,1
MUS,MUS042,From Plato to Mozart (Early Classical Music),4,7,"ART, W",4
MUS,MUS043,From Beethoven to Now (Modern Classical Music),9,18,"ART, W",3
MUS,MUS044,Music in the Twentieth Century,0,0,"ART, W",1
MUS,MUS045.03,The Music of Central Asia,1,1,"ART, NW",1
MUS,MUS045.04,Music and Social Justice,1,3,"ART, CI",2
MUS,MUS045.05,Polyphony,0,1,"ART, NW",0
MUS,MUS045.06,Music from the Lands of the Silk Road,2,4,"ART, NW",3
MUS,MUS045.07,Afropop!,0,0,"ART, NW",0
MUS,MUS045.08,"Cities, Subjects & Sonic Africa",0,0,"ART, NW",0
MUS,MUS045.09,Music and the Racial Imagination,0,0,"ART, NW",0
MUS,MUS045.10,Jewish Music: Traditional and Modern,0,0,"ART, CI",0
MUS,MUS045.11,The Power of Music,0,0,"ART, NW",0
MUS,MUS045.12,Advanced Studies in Jazz History: A Century of Jazz at Dartmouth,0,0,ART,0
MUS,MUS045,Topics in World Music,1,2,,6
MUS,MUS046,Video Games and the Meaning of Life,19,61,"TMV, CI",40
MUS,MUS050.01,Chamber Music,0,0,"ART, W",0
MUS,MUS050.02,Contemporary Music,0,0,"ART, W",0
MUS,MUS050.03,Jazz Improvisation,0,0,"ART, W",0
MUS,MUS050.11,Chamber Music I,0,2,"ART, W",2
MUS,MUS050.12,Chamber Music II,0,2,"ART, W",2
MUS,MUS050.13,Chamber Music III,0,2,"ART, W",2
MUS,MUS050.21,Contemporary Music I,0,0,"ART, W",0
MUS,MUS050.22,Contemporary Music II,0,0,"ART, W",0
MUS,MUS050.23,Contemporary Music III,0,0,"ART, W",0
MUS,MUS050.31,Jazz Improvisation I,0,0,"ART, W",0
MUS,MUS050.32,Jazz Improvisation II,0,0,"ART, W",0
MUS,MUS050.33,Jazz Improvisation III,0,0,"ART, W",0
MUS,MUS050.41,Opera Lab I,0,0,"ART, W",0
MUS,MUS050.42,Opera Lab II,0,0,"ART, W",0
MUS,MUS050.43,Opera Lab III,0,0,"ART, W",0
MUS,MUS050,Performance Laboratories,2,1,,6
MUS,MUS051,Oral Tradition Musicianship,18,65,"ART, NW",201
MUS,MUS052.01,Conducting and Artistic Direction,0,1,ART,1
MUS,MUS052.02,Applied Conducting,0,1,ART,0
MUS,MUS052.03,The Art of Conducting: An Introduction to Choral and Orchestral Conducting,0,0,ART,0
MUS,MUS052.04,Intro to Wind and Chamber,1,1,ART,1
MUS,MUS052,Conducting,0,0,ART,1
MUS,MUS053.01,Keyboard Individual Instruction: Classical and Jazz Piano and Organ I,1,1,"ART, W",-1
MUS,MUS053.02,Keyboard Individual Instruction: Classical and Jazz Piano and Organ II,0,1,"ART, W",-1
MUS,MUS053.03,Keyboard Individual Instruction: Classical and Jazz Piano and Organ III,1,3,"ART, W",0
MUS,MUS054.01,"Woodwind Individual Instruction: Flute, Oboe, Clarinet, Bassoon, Saxophone",0,0,,0
MUS,MUS054.02,"Woodwind Individual Instruction: Flute, Oboe, Clarinet, Bassoon, Saxophone",0,0,,0
MUS,MUS054.03,"Woodwind Individual Instruction: Flute, Oboe, Clarinet, Bassoon, Saxophone",0,0,ART,0
MUS,MUS055.01,"Brass Individual Instruction: Trumpet, French Horn, Trombone, Tuba",0,0,,0
MUS,MUS055.02,"Brass Individual Instruction: Trumpet, French Horn, Trombone, Tuba",0,0,,0
MUS,MUS055.03,"Brass Individual Instruction: Trumpet, French Horn, Trombone, Tuba",0,0,ART,0
MUS,MUS056.01,"String Individual Instruction: Violin, Viola, Cello, Bass Viol, Electric Bass, Classical and Electrical Guitar",0,1,,1
MUS,MUS056.02,"String Individual Instruction: Violin, Viola, Cello, Bass Viol, Electric Bass, Classical and Electrical Guitar",0,1,,1
MUS,MUS056.03,"String Individual Instruction: Violin, Viola, Cello, Bass Viol, Electric Bass, Classical and Electrical Guitar",1,2,ART,2
MUS,MUS057.01,Voice Individual Instruction,3,2,,2
MUS,MUS057.02,Voice Individual Instruction,0,0,,0
MUS,MUS057.03,Voice Individual Instruction,0,0,ART,0
MUS,MUS058.01,Percussion Individual Instruction,0,0,,0
MUS,MUS058.02,Percussion Individual Instruction,0,0,,0
MUS,MUS058.03,Percussion Individual Instruction,0,0,ART,0
MUS,MUS059.11,Coast Jazz Orchestra I,0,0,,0
MUS,MUS059.12,Coast Jazz Orchestra II,0,0,,0
MUS,MUS059.13,Coast Jazz Orchestra III,0,0,ART,0
MUS,MUS059.21,Dartmouth College Glee Club I,0,0,,0
MUS,MUS059.22,Dartmouth College Glee Club II,0,0,,0
MUS,MUS059.23,Dartmouth College Glee Club III,0,0,ART,0
MUS,MUS059.31,Dartmouth College Gospel Choir I,0,0,,0
MUS,MUS059.32,Dartmouth College Gospel Choir II,0,0,,0
MUS,MUS059.33,Dartmouth College Gospel Choir III,0,0,ART,0
MUS,MUS059.41,Handel Society of Dartmouth College I,0,0,,0
MUS,MUS059.42,Handel Society of Dartmouth College II,0,0,,0
MUS,MUS059.43,Handel Society of Dartmouth College III,0,0,ART,0
MUS,MUS059.51,Dartmouth Symphony Orchestra I,0,0,,0
MUS,MUS059.52,Dartmouth Symphony Orchestra II,0,0,,0
MUS,MUS059.53,Dartmouth Symphony Orchestra III,0,0,ART,0
MUS,MUS059.61,Dartmouth College Wind Ensemble I,0,0,,0
MUS,MUS059.62,Dartmouth College Wind Ensemble II,0,0,,0
MUS,MUS059.63,Dartmouth College Wind Ensemble III,0,0,ART,0
MUS,MUS059,Ensemble Performance and Leadership,0,0,,0
MUS,MUS060,Studies in Musical Performance: Keyboard,0,0,ART,2
MUS,MUS061,Studies in Musical Performance: Woodwinds,0,0,ART,1
MUS,MUS062,Studies in Musical Performance: Brass,0,0,ART,1
MUS,MUS063,Studies in Musical Performance: Strings,0,1,ART,2
MUS,MUS064,Studies in Musical Performance: Voice,0,0,ART,1
MUS,MUS065,Studies in Musical Performance: Percussion,0,0,ART,1
MUS,MUS070,Perspectives in Music Performance,4,6,ART,3
MUS,MUS071,The History of Music in England,0,1,"ART, W",2
MUS,MUS074,The History of Music in Central Europe,1,-1,"ART, W",1
MUS,MUS082,"Special Study in History, Musicology, Ethnomusicology",0,0,ART,1
MUS,MUS083,Special Study in Composition and Theory,0,0,ART,1
MUS,MUS084,Special Study in Performance,0,0,ART,1
MUS,MUS086,Other Special Studies,0,0,ART,1
MUS,MUS087,Special Studies in Music Abroad (Individual Instruction on Music FSP),0,1,ART,2
MUS,MUS088,Honors,0,0,,1
MUS,MUS099,Proseminar,2,2,ART,2
MUS,MUS101,Topics in the Repertoire of Electro-Acoustic and Computer Music,0,0,,1
MUS,MUS102,"Music, Mind, Invention",0,0,,1
MUS,MUS103,"Sound Analysis, Synthesis, and Digital Signal Processing",0,0,,1
MUS,MUS104,Computer Music Composition,0,0,,1
MUS,MUS105,Musical Systems,0,0,,1
MUS,MUS137,Directed Research I,0,0,,1
MUS,MUS138,Directed Research II,0,0,,1
MUS,MUS139,Directed Research III,0,0,,1
MUS,MUS700,Responsible and Ethical Conduct of Research,0,0,,0
MES,MES001.01,Introduction to Middle Eastern Studies,21,8,"INT, SOC, NW",2
MES,MES001,Intro to Mid East Studies,3,6,"INT, SOC, NW",8
MES,MES002.01,The Making of the Modern Middle East,1,2,"INT, SOC, NW",1
MES,MES002.02,Introduction to the History of the Islamic Middle East,0,1,"INT, SOC, NW",0
MES,MES002.03,Introduction to the Modern Middle East and North Africa,3,0,"SOC, NW",-3
MES,MES003.02,Archaeology of the Middle East,0,0,"INT, SOC, NW",0
MES,MES004.01,Energy and Society in the Middle East and North Africa,4,0,"INT, NW",-1
MES,MES004.02,History of Technology in the Middle East,0,0,NW,0
MES,MES005.02,Introduction to Hebraic and Israeli Culture,0,0,,0
MES,MES006.02,An Introduction to Islam,6,3,"NW, TMV",1
MES,MES007.01,"Arab Revolutions: Dependency, Despotism and the Struggle for Democracy",6,8,"INT, NW",-8
MES,MES007.03,Jerusalem: Vision and Reality,7,-2,"NW, LIT",1
MES,MES007.04,Steamships to Social Media,3,1,"INT, SOC, NW",-1
MES,MES007.05,History of Arabic Language,0,1,,1
MES,MES008.01,Introduction to Middle East Politics,4,9,"INT, SOC, NW",-9
MES,MES009.01,Islam and Medicine from the Medieval to Modern Eras,2,3,"NW, TMV",0
MES,MES010.10,Soundscapes of the Middle East,3,4,"INT, NW, ART",-4
MES,MES012.02,"Modern Iraq: Society, Politics, and Literature",3,7,"SOC, NW",5
MES,MES012.03,"Egyptian Culture, Society, and Politics",0,0,"SOC, NW, W",0
MES,MES012.04,America and the Middle East,1,4,"INT, SOC, NW",0
MES,MES012.05,Arab Political Thought,2,4,"INT, SOC, NW",-4
MES,MES012.06,Dictatorship and Dissent: the Middle East in a Global Context,0,0,"INT, NW, LIT",0
MES,MES012.07,The Sociology of International Development,0,0,INT,0
MES,MES012.08,Theories of Democratization and the Case of Iran,0,0,"SOC, NW",0
MES,MES012.09,Politics of Israel and Palestine,0,1,"INT, SOC, NW",0
MES,MES012.12,Cold War Arab Culture,0,0,"INT, SOC, NW",0
MES,MES012.13,Modern Iran,0,0,"SOC, NW",0
MES,MES012.14,Intellectual History Racism,0,0,"TMV, CI",0
MES,MES012.15,History & Culture Arab-Jews,0,1,"INT, SOC",1
MES,MES013.12,"Magic, Miracles, & Muhammad",0,1,"NW, TMV",1
MES,MES015.01,The Craft of Fiction: A Masterclass with Alaa Al Aswany,0,0,"NW, LIT",0
MES,MES015.08,The Art of the Novel: A Masterclass with Hoda Barakat,0,0,"INT, NW, LIT",0
MES,MES015.09,Language and Rebellion: Arabic Literature in a Comparative Context,0,0,"INT, NW, LIT",0
MES,MES015.10,"Film, Fiction and the Arab-Israeli Conflict",0,0,"LIT, CI",0
MES,MES015.11,The Middle East in Film: Picturing the Past and Present,1,0,"NW, ART",0
MES,MES015.12,History of the Arabic Language,0,0,SOC,0
MES,MES016.03,Language Behavior and Verbal Cultures in the Middle East,0,0,"INT, SOC, CI",0
MES,MES016.05,Introduction to Arabic Culture,0,0,,0
MES,MES016.06,Arab Cultures in the Americas,0,0,,0
MES,MES016.07,The Arabian Nights East and West,13,34,"INT, NW, LIT",101
MES,MES016.08,Women and War in Modern Arabic Literature and Film,1,1,"NW, LIT",0
MES,MES016.10,Special Topics in Arabic Studies,0,0,"NW, LIT",0
MES,MES016.11,From Genesis to Seinfeld: Jewish Humor and its Roots,5,-2,"LIT, W",0
MES,MES016.12,"Language, Politics and Power in the Middle East",0,0,"INT, SOC, CI",0
MES,MES016.15,Hist/Culture Jews:Classical,0,0,"SOC, W",0
MES,MES016.22,Arabic as a Cultural System,0,0,,0
MES,MES016.23,Discovering an Islamic City,0,0,,0
MES,MES016.24,Jerusalem: A Cultural History,0,0,"INT, NW",0
MES,MES016.30,Modern Arabic Fiction,0,0,"NW, LIT",0
MES,MES016.31,Palestinian Literature and Cinema,0,0,,0
MES,MES016.32,Themes in Arabic Literature and Culture,0,0,,0
MES,MES016.35,"Modern Arabic Literature in Translation: Narrating Tradition, Change and Identity",1,0,"NW, LIT",2
MES,MES016.36,"Rogues, Riddlers, Lovers, Liars: Love and Death in the Mediterranean",0,0,"NW, LIT",0
MES,MES016.37,Love in Translation: Poetics of Desire across Cultures,0,0,"INT, NW",0
MES,MES016.38,Arabic Prison Writing,0,0,"INT, NW, LIT",0
MES,MES016.39,"Silence, Exile, and Cunning: Comparing Jewish and African Diasporic Literatures",0,0,"NW, LIT",0
MES,MES016.40,Mediterranean Poetics,0,0,"LIT, W",0
MES,MES017.07,"Radical Islam: Jihadis, Salafīs, and Radical Reformists in the 20th and 21st Century",2,-1,"NW, TMV",-3
MES,MES017.08,The Jewish Jesus,0,0,"W, TMV",0
MES,MES017.09,Modern Islam,0,0,"NW, TMV",0
MES,MES017.10,Topics in the Study of Islam,0,0,,0
MES,MES017.14,Jews and Arabs in Israel-Palestine: Past and Present,0,0,,0
MES,MES017.15,The Middle East in the United States: Jews and Arabs in American Society,0,1,SOC,0
MES,MES017.17,Arab Jewish Culture in the Modern Middle East,0,0,"SOC, NW",0
MES,MES017.18,Jewish Views of Islam,0,0,,0
MES,MES017.19,"The Arab, the Jew, and the Construction of Modernity",1,3,"INT, NW, LIT",4
MES,MES017.20,The Qur'an and the Prophet,0,-1,"NW, TMV",-1
MES,MES018.01,Unmaking HIstory: Contemporary Art in the Middle East,0,0,"NW, ART",0
MES,MES018.02,Art on the Move: Renaissance Italy and the Islamic World,0,1,"ART, W",0
MES,MES018.03,Islamic Architecture,0,0,"NW, ART",0
MES,MES019.02,Muslim Feminism,1,-1,"INT, SOC, NW",1
MES,MES019.03,Arab Feminisms,1,3,"INT, NW, LIT",1
MES,MES019.04,Gender and The Modern Middle East and North Africa,1,1,"SOC, NW",0
MES,MES019.05,Gender in Islam,0,0,"NW, TMV",0
MES,MES081.01,Arab Theatre,0,0,"NW, ART",0
MES,MES081.02,The New Arabic Novel,0,-1,,0
MES,MES081.03,Images of the West in the Arabic Novel,0,0,,0
MES,MES085,Independent Research,0,0,,0
MES,MES087,Honors Thesis,0,0,,0
MES,MES088,Senior Honors Thesis part 1,0,0,,0
MES,MES089,Senior Honors Thesis part 2,0,0,,0
MATH,MATH001,Introduction to Calculus,55,4,QDS,-12
MATH,MATH002,Calculus with Algebra and Trigonometry,12,3,QDS,1
